,title,cluster
375,"No instruction before/after surgery.I suffer from extreme bilateral TN2 so i was concerned about pain.Insane pain cracking all the way to my ears.When it was over, drove myself to pharmacy then home (about hour and half).For days a water type substance fills paper towel when bent over and I have chunks of silicone type in stool. Now I know why chest and stomach have been hurting.No follow up visit or call from office after surgery.Is this all normal cause Im freaking out.In regular doc office.",0
384,"I just got a septoplasty 12 days ago and my splints are out, most of the stitches have fallen out and most of the scabbing is gone from my nose. It still feels like Im breathing better through one side of my nose. Is this normal at this point? Is there a chance I may have inadvertently bent my septum back? Ive followed my doctors orders. I have another apt at the 3 week mark but its got my worried in the meantime.",0
388,"I have had no issues with my sinuses till about two weeks ago. I've started getting sharp pain on the left side of my face (where the concha bullosa was) where the sinuses are located, as well as some eye swelling. I was given Augmentin by an urgent care center for a sinus infection. However, I am worried that the concha bullosa could be coming back. Is this possible? Thank you!",0
397,"I had packing of gauze after the surgery that was removed 24 hours later, the pain was too much. I remove the splints next Sunday and I worry about the pain, is there anything I could do to minimize the pain while the splints are being taken out?",0
405,"I had a septoplasty plus cleaning of my sinus about 2 months ago. I moved out of state (away from my ENT) to a place with very limited health care and started having issues. I have green/yellow snot that smells like something is dying up my nose. Also one side of my face is swollen and I'm in a lot of pain. I get dizzy and lightheaded very easily now, I'm very nauseas, and there is an intense sting in my head whenever I stand up. This has been going on for about a week now.",0
421,I had a septoplasty 15 days ago. I have less air flow now and I can feel that my septum isn't straight inside my nose... It feels like the deviation is now higher up then it was prior to surgery. Did my septoplasty fail?,0
424,"I recently had surgery 5 days ago. On the fourth day I started to become dizzy. Well more of a light headed kind of feeling. I am not sure if I attribute this to the dried up blood in my nose. I also realized I have a small lump feeling when I swallow. I am getting my splints removed in two days. Would that fix my problem? Or is the problem associated with my inner ear? I have been using saline for my post op care. Thanks,",0
425,I can breathe so much better but I am worried I may have done damage? No blood. The mucus was a clear with some brown very thick sticky mass. The thickest I have ever experienced. . I can breathe better and might be being paranoid but I wonder if my nostril looks a tad larger. Was the mucus a normal part of the healing process that I shouldn't have removed or am I okay?,0
429,I had my surgery 10 days ago and had my nose cleaned 3 days ago at my post op appointment however I'm still really congested to the point of getting really bad headaches that last all day even when I take tylenol for them and today 1 sneezed out part of my stitch. The doctor said it looked good at my appointment and the stitches would dissolve but I'm still concerned,0
434,"i had septoplasty on 9th may 2018,exactly 12 days ago.now i am painless but one of my nostril is not open until now.The surgery was done on a private hospital and i had no nasal packing or splints in my nose after the surgery. tomorrow i am asked to go to the clinic for cleaning the nose.i have a doubt if there is any problem in the surgery without using splints or nasal packing?or will i be able to breath smoothly through my two nosestrills after the cleaning process?please give replay to me.plz",0
440,I got a septoplasty 7 days ago tomorrow and on day 5 one stitch came out close to the nostril during a saline rinse. When I looked in my nose with the flashlight of my phone to check for blood I saw a gaping hole in the wall of my nose. When I breathe in I can feel air going through it. I called ER/ dr on call (weekend) and nobody seems concerned. This is definitely a dark hole with defined edges. What are the chances this is just the incsion that opened and not a perforated septum?,0
490,I had a septoplasty and this is my 10th day post op. I have had some crusting buildup inside my nose lately. Can I use a Cotton Bud to remove them by my self? What I was thinking was to dip them in h2o2 and apply it in the crustings. Is this advisable?,0
492,"I had Septoplasty 10 weeks ago, to correct a septal spur. I had a huge amount of pain for mnths leading up to the operation and breathing was restricted on one side of my nose. The operation went off well and after 6 weeks, it really felt life changing with a huge improvement with the facial pain and pressure. However 6 days ago I have started with this facial pain again. Is this normal. What medication should I take ?",0
497,"I underwent inferior turbinates reduction + septoplasty just over 4 weeks ago. I've been rinsing 3 times a day using NeilMed. For my midday rinse today towards the end of the second bottle, a large(ish) lump of discharge came out that's roughly the size of a thumb nail. I picked it up and could feel there was a boney piece(s) in the discharge and after holding it under running water I could see a piece of cartilage(?) Is this normal and should I be concerned? Thank you!",0
511,"I had septoplasty and turbinate reduction 10days ago. The Dr. put dissolvable splints in the exterior area of my nose and said it would take months for them to dissolve. The pain is awful - at the top of each one (see bumps circled), where my glasses rest on my nose, it feels like needles sticking through the skin. I returned for help and got anti-inflammatory meds. 2 days on that and it isnt better. What do you suggest?",0
550,"i had a septoplasty to mix my deviated septum two weeks ago, after 10 days , the doctor took the stiches out which were black colored i think   but i found some clear plastic strings tied inside the walls of the nose (where the hair grows) is that normal ?? or did he for got to take them out  cuz the were not even close to incision area",0
555,"
	I had turbinant reduction on the left and a septoplasty 6 days ago ...I am still very congested and stuffy ..when will I be able to get rid of this conjestion
",0
562,"Hello, 4 days ago I had a septoplasty and turbinate reduction due to long term sinus issue. I know my doc used dissolvable packing - does anyone know how this will come out? My nose is still dripping with a watery substance infused with blood. I can taste the packing when I swallow. Not breathing from the nose appears to be the worst of this surgery!",0
570,I had my surgery 5 weeks ago and had 2 follow ups since. I could breathe great before the second visit and could until a couple days ago. My left nostril feels like there is some kind of blockage or swelling but it felt great just a few days ago. I'm still flushing my sinuses but this hasn't gone away in about 72 hours. Is this normal? Should I call my doctor?,0
577,"Am recovering well however my nose is still blocked most of the time and there is a lot of post nasal drip most of the time, i constantly have to clear my throat, is this normal ?",0
586,Had the surgery on December 20th and splint removed last week. I still cannot smell anything at all and slowly am becoming depressed. I've been routinely cleaning and doing saline sprays. Is this normal?,0
590,"After a septoplasty, I had a septal hematoma which was drained two days ago and my doctor said come back in 5 days to see how it's healing. My septal hematoma came back the next day and is still here today. Should I contact my doctor or wait until my appointment?",0
593,"i had a septoplasty surgery 3 weeks ago and now i have some pain and tension right under my nose and difficulty in stretching this area, i don't know if it is normal to have this kind of pain in this area or should i visit my doctor",0
595,Last night I was cleaning my nose as I have since my operation (last week for a deviated septom - septoplasty ) and noticed there were large pieces of dried blood and stiff mucus . I went to gently push it out and instead of it coming out I got a sharp pain and Bright red blood for a minute . There is a stitch hanging out now ... should I be worried ? Is this normal ?,0
598,"i did my septoplasty 2 days ago. and i had to stay at the hospital for a day, My nose was stuffed with packing and the whole day was terrible. the next day they removed the left packing ( my septum was leaned toward the right side). and let me go home and told me to come 2 days later to remove the right side and after 7 days of the surgery they will remove the splints. my question is ,they removed the packing but i still cant breath. when will i be able to breath from my nose?",0
606,I am worried nonstop that I am going to ruin my septoplasty by breathing in and out too hard or using a Q tip to get stuff out of my nose. Whenever I yawn or laugh my nose hurts. I had my post op appointment today and he said everything looks good and I am 5 days post op. They took my splints out. I know direct contact could mess up my nose but should I be this worried about it?,0
619,"So, since I have had the surgery, the pain and bleeding has slowly faded away and is no longer a problem. However, I am still finding that there is a lot of dried mucus and what I can only describe as strangely large bogeys in my nose obstructing my airflow. Since the pain has gone away, I have been using the NeilMed nasal wash and occasionally picking loose bogeys out. Whenever I do this, it's almost like they grow back overnight. When will my nose be back to normal before it was broken?",0
637,Had Septoplasty end of June had a complication Dr clipped and artery 3 days later had another surgery. Still congested using NeilMed Sinus rinse terrible odor coming from nose and breathe.&nbsp;,0
639,I just noticed this a couple of days ago. It doesnt seem to bother me at the moment. Although is there anything I should be worried about with this thing in my nose?,0
651,"Two days ago i had surgery for my deviated septum and something with my sinuses, i have stitches in the tip of my nose but its completely numb and i have no feeling is that normal and will it go away",0
675,"Surgery 1: septoplasty and turbinate reduction. Splints removed in recovery room. Surgery 2: removal of scar tissue. Packing for 24 hrs. Surgery 3 (14 days ago): revision left nasal surgery. Splints removed in recovery room - was supposed to have splint stitched in place for 10 days but ENT changed mind in theatre. Surgeries over two years. Monthly ENT visits to cut, file, burn, stretch scar tissue but unsuccessful. Follow up today and scar tissue is back. Help! Losing hope...",0
676,This morning I blew my nose and my stitches came with a large clump of dried mucus. I did not force it and it easily came out. Should I be worried or is this normal? Only reason why I am concerned is because the stitches are meant to dissolve.,0
682,I just got septoplasty and turbinate reductions a week ago. Some days I feel like I cant catch my breath. Its like Im out of breath for prolonged periods of time when I wasnt even doing anything to stimulate that. Is this normal? Right now Im laying in bed and have been for about an hour and Im having s hard time catching my breath.,0
684,"My problem is 2 days ago when I had my surgery , my PS said I shouldn't blow my nose. When I fall asleep, I find myself breathing through my nose wich puts pressure on it. Should I be worried about affecting the results by forcing some air out of my nose. Thank you in advance",0
686,Hello I had my rious complications of septoplasty its going on 3 weeks after my operation. My nose is leaking and it smells really bad there some pain feel like my nose had been scratch out Iv been blowing out green blood and big blood clots tent to come out as well,0
691,A friend of mine went to lift their head as I was looking at them and the back of their head collided with mine causing my nose to bleed for about 10 minutes and I was intense pain afterwards. A day later I still have tenderness and pain and when I rinse my nose with water there's a stinging pain. Plus I think I'm developing bruising where my original deiviation was before surgery. What are the chances I'll need a second surgery to fix my nose??,0
696,I had septoplasty and turbinate reduction a week ago. I noticed not only is my face hurting all of a sudden but feels like fluid. Should I call my doctor?,0
720,"Had Septoplasty and FESS surgery 7 days ago. On day 5, I was gently cleaning out the crusted dried blood from my nose, when I noticed some blood on my cotton tip. I am very corniced that my incision has opened up? I have not noticed any stitches come loose and I am currently rinsing my nose out 5 times daily, with Sinus Med",0
734,had a septorhinoplasty almost 1.5 years ago now and since I have had a very dry nose inside all the time. I can often feel mucus stuck in the back of my throat and I can pull it forward and out my mouth by gargling/swallowing. This concerns me as I never had this before unless I was sick or something. Is this normal?,0
736,"Had septoplasmy and turbinate and polyp removal/ reduction, 8months ago. I've had 5sinus infections and constantly congested. Is there something wrong? Never got sinus infections like this before. Had the surgery bc of my deviated septum and I'm a singer. This is way worse then before. Also had my tonsils removed the same time and I've had strep since the surgery.",0
749,"I have a surgery for septum deviation and nasal polyp , its been a month now. But the nose is bleeding few times a day . Is this Normal or should i be concerned.",0
750,"I recently had a septoplasty done 5 days ago and this morning I woke up with a migraine. Nothing is taking it away. I was only prescribed ibprophen 600mg for pain when I left the hospital due to the fact I'm in recovery. I can only take narcotics if I absolutely need too. I find it odd how it took 5 days to get a migraine. I've tried Naproxen, Tylenol, Advil, and even Excedrin, hot baths, ice, and stayed in a dark room all day. Nothing is taking it away!!",0
754,"I had a septoplasty, turbinate reduction, and general clearing of my sinuses, two weeks ago today. The past two days I have had this funny smell/taste. It doesn't smell bad, like an infection. It smells kind of chemically, like when I first had my surgery. I've had two follow-ups with my doctor, where he removed the stints in my nostrils and then, higher up in my sinuses. He said I am healing well. I see him again in mid-August. I just wasn't sure if this is something to be concerned about.",0
766,I have undergone septoplasty with spurectomy one week back . And am still experiencing post nasal discharge with blood clots and when am breathing through that nostril some smalls sounds are coming ? Is it normal ?,0
770,"I had a septoplasty, turbinate reduction, and two bone spurs shaved down two years ago. I'm having difficulty breathing still, dryness and pain at times. I'm looking to refine my tip of my nose, and address these issues from my first surgery, what can be done ?",0
785,"I recently had a deviated septum and inferior and middle turbinate reduction. I was only in pain for 2 days with very minimal bleeding, which is great! I can't make any sudden movements because I'm always so dizzy. I have slight head pressure, which comes and goes. I can barely hear and my ears are constantly popping. Is it because of the stints in my nose? Thanks.",0
792,I had my septoplasty 6 days back all the bandages have been removed but I can't breathe at all from my nose I have been breathing through my mouth for last 6 days is it normal,0
810,I had my splints removed two days ago and I have alot of pain in my and around my nose. More then I did when I had the splints in. Is this normal?,0
823,"I had my septoplasty done 9 days ago, I am daily rinsing my nose with saline water, but there are still some dry blood clots left. How to remove them? Will they come out with time or I have to approach my surgeon to get them removed?",0
834,"I had my septoplasty done on 05/10/2017. The first 5 days were hell! I had my splints removed yesterday and have been doing everything the doctor told me to do. I'm having serious facial pain in my cheeks, like pressure. Also have jaw pain as well as dental pain. I am unable to take the narcotics they gave me because it causes severe migraines. I have been limited to only Tylenol and ibuprofen. My nose doesn't really hurt it's just a little tender.",0
836,5 days post op had rhinoseptoplasty. Sneezed and now in right nostril a flap of skin is present that was attached by stitches. Do i need to see Dr right away. Small amount of bleeding very slight.,0
840,"I had septem repair and turbinate reduction surgery about 5 days ago and have had a lot of bleeding, chest pain, pressure and a severe headache that is not going away with the pain medication. There is also clear fluid rushing out constantly. I Have also had a problem trying to keep nasal spray in at all it just comes right back out I can also see a large white bump inside the left nostril. My doctor's office but they are closed for the weekend. Just wanted to know if this is normal",0
851,"I'm 7 days post-op for a septoplasty, and sinus surgery. They cleared out my max. Sinuses and reduced my turbinates, along with a septoplasty. My doctor used dissolvable packing.",0
904,"A week today I had my Septoplasty to correct a deviated setptum (70% deviated in my left nostril and 30% in my right) and only one nostil (alternates from left to right) had air flow . Post Op I did not require any packing or splints. Post 48 hrrs, Thursday, I started to get teeth pain and pressure. - especially my front tetth which felt numb and my front molars which had shooting pain ... My nostrils keep changing as well from which side is blocked (today my right is blocked) Is this normal?",0
912,"I had surgery to correct a deviated septum and turbinate reduction. I notice when I wash my face etc, a certain part of my cheeks causes a reflex to my nose and I jump. Also a lot of sinus headaches with breathing and sneezing as I live in Texas which is known for the pollen, cedar etc which I assume my nose is getting irritated by...and my lip and btwn my nose &amp; lip area is still sore. I have a post op appt in two days. Is this normal? I am supposed to return to work in a week.",0
916,"I had maxillary sinus surgery and a septoplasty over 3 months ago. Every week, i feel like something is 'stuck' in my sinus cavity and then one day i blow my nose and out comes a large jelly like ball of mucous. It started out being yellowish in color but the past 2 times it has been a dark greenish brown color. there is always blood present. Is this normal, or could it be an infection?",0
958,I snore loudly since the splints came out two days ago &amp; I have never snored before. I have significantly more airflow through my nose now and I don't feel like I have any blockages. I think my pregnant wife is going to kill me if this doesn't subside.,0
960,"I'm 5-6 days post septoplasty and doing everything I'm supposed to and believe I'm healing well. However, I tend to flare my nostrils and have a bad habit of moving my nose left and right if i feel discomfort. I'm trying not to but will this impact healing and structure of my nose?",0
966,"I had septoplasty/turbinoplasty done a few days ago and went to the ER the same night due to excessive bleeding. The Dr there wanted to take the splints out but I asked if he could just remove the blood clot to stop the bleeding as I wanted the splints in place to secure my septum. The bleeding stopped but the next day, it continued again and this time my ENT Dr. went ahead and took the splints out replacing it with packing. Will this undo the results of the surgery?",0
971,I had septoplasty/turbinate reduction surgery last week. I had a post op visit five days after surgery to have the splints removed. I was informed after the appointment that no futher appointments were necessary. Is it normal after such a surgery to have no futher post operative care?,0
989,i had my operation 5 weeks ago...and i got the packing removed after 8 days since the surgery..i breathe well now....but my sense of smell has been decreased..for the first two weeks i wasn't able to smell or taste anything at all....so i told my surgeon he gave antibiotic and oral cortisone for 5 days... after that i start to get better now i can smell and taste a lot better but still it is not 100% i can tell its 60% ...and its been 5 weeks till now is it fully returned ?? i'm so worry please help,0
993,"Hello . I had a septoplasty (29th November) to correct a deviated septum and have 2 splints removed in a few days (7 dyas after surgery). My question/concern: My nose is still sore and swollen and very tender to touch. Is ths 'normal' after 5 days of recovery? Thank you, in advance.",0
1004,I'm 11 months post op my septo/rhinoplasty and there is fresh red blood when I blow my nose what is this? Is it normal? Pleas assure me.,0
1010,"I had a closed septoplasty 14 days ago and when i checked on my nose today i noticed that my incision has opened and is opening and closing when i move my mouth, i think i can see the cartilage beneath it( it's white ), is this going to be a problem , my next post op visit is in 7 days. im worried that my incision wont heal or cause problems.",0
1013,"I had a septoplasty and turbinate reduction 10 days ago. I have been very light headed and extremely weak with consistent facial pain and headaches. So much so that I have had difficulty getting back to work. Is this normal? And if so, when can I expect it to go away?",0
1022,"I am using Xynosine spray and parafin oil to clean my nose but still there's mucus developed inside my nose. I have still got splints. I blew my nose, mucus came out with some blood. What can be other remedies to keep my nasal passage clear ?",0
1028,A septoplast along with bilateral fess and bilateral alar reduction by 2mm was done on me 15 days ago. The stitches were removed 5 days back. I feel like the septum and alar areas are looking slightly bulged from the front. From the sides though my nose is looking fine. Will this subside? I am getting married in March 2017.,0
1039,"I had surgery on my septum, sinus, and throat about 2 1/2 weeks ago. I had my stint pulled out of my nose about 1 week ago. I've recently had a hard time breathing through my nose and have been sneezing a lot. I did a sinus rinse today and afterwards I blew my nose and this cluster of about 10-15 frail plastic sticks come out of my nose. Please advise and my ENT made no mention of these",0
1048,"I had septoplasty &amp; turbinate reduction surgery done 2 weeks ago. I had splints in my nose for a week, which were removed about a week ago. My concern is that my right nostril is basically great. It is generally clear and when I use the saline rinse, it always runs clear. My left nostril is a different story. I have to use the neti pot approx every 2-3 hours to remove the blockage and consistently get a lot of green and/or bloody mucous out. Should I be worried about infection?",0
1053,"I had a septoplasty 2 days ago and it bled for a day after, now today it is dripping clear liquid, no head ache though, is this normal after a septoplasty or no",0
1060,"I had my septoplasty for a severe left side deviated septum, turbinate reduction along with my left maxillary sinus cleaning due to a sinus infection that turned fungal on 9/20/16. I have felt such relief since the surgery, only pain is when I have to blow my nose as now I can smell EVERYTHING and felt like a million bucks once the splints were removed. I took the antibiotics prescribed post surgery, Kephlex I believe. In the last 3 to 4 days I have experienced this horrid smell",0
1080,"I had septoplasty w/ turbinate &amp; concha bullosa clearing, experienced post op bleeding &amp; pain. Callled on call surgeon 2x &amp; went to ER for bleeding, fever, and dizziness. Bloodwork was normal. I think surgeons were upset w/ me. At 1 week post op appoint, she used instruments to stretch out small nostrils in order to see up my nose for the splint stitch removal. This was the worst pain of the procedure. Is it is common practice to numb the edge of nostril prior? Pain was obviously excruciating.",0
1083,I had septoplasty a few days ago and after the surgery I didn't get to ask the surgeon but later learned from the nurse that no splint or packing was used. Should I be concerned? Do I need to be much more careful as my septum doesn't have support? Thanks.,0
1108,the question is when I started waking up from surgery my nose started bleeding and continues now for 12 hours and still continues also I realized that my upper lip is swollen and inside it is a very big bruise are the bleeding and the bruise are normal to stay for this long period of time,0
1137,"Recently had an anterior septoplasty a month and four days ago, and it should've been healed. I only had one bad nosebleed, but this was because I had strained myself. I've been experiencing on and off pain and pressure to the point where I cant stand sometimes. Is this normal? Did something go wrong in my surgery?",0
1147,Hello Sir I Have a question my septoplasty take palce before 21 days ago.Now i have headache constant from 3 days and also a clear fluid from my nose what can i do Its a humble request to all please give me your opinions Thanx,0
1149,"My surgeon says my nose looks good, very clean. But I feel as if I have a pretty awful sinus infection - not really something I was prone to before the surgery, which was mainly to correct a collapsed nostril and narrow airway. Not much discharge but just a lot of pain, exhaustion, and a very congested feeling. I read somewhere that this feeling is normal during recovery, but I am 6 weeks out at this point and this feeling is not really getting better. In fact some days I think it's worse.",0
1159,"This is the day after my surgery. My doctor told me to use a nasal rinse. I chose neilmed. But after cleaning out my sinuses, several hours later there is now a burning sensation in my nose. Should I be concerned?",0
1176,"I had turbinate reduction, balloon procedure and seraplasty sinus surgery 18 days ago, my surgeon says I am healing well but I still feel terrible. Severe sinus pressure, fatigue, and just starting getting headaches. I've only had one debridement have 4 more to go over next two months. Have u seen others still feeling this bad 17 days post op?",0
1188,"It has been 2 weeks since septoplasty w/ turbinate reduction. No bleeding, air goes through both nostrils, buys still a little swollen. I think the stint inside dissolved but not sure, don't have my post op check for 5 more days. Monday I went to universal studios, had no issues but are rides bad for my nose? Also can I workout and start taking things like Advil and fish oil yet?",0
1193,"I had my septoplasty surgery done 3 days ago now, and just waiting for another week till i go see the doctor again to have the final 2 plastic slides removed from my nostrils, my question is, since i left the hospital, this mixed white liquid and some blood keep coming out of my nose, a little bit every 30 seconds or so, is that normal ?",0
1198,"I had a septoplasty in right nostril and left concha bullosa surgery on May 5th '16. I did not have any splints and instead had a nose pack for a 5 days. I had to travel (20 hour flight) for work 3 weeks after my surgery and i still have cold,swelling and tip of my nose still hurts. My nose gets congested every 2-3 days and have diffulty breathing with my nose. I also noticed traces of blood in mucus since last 2 days. Is this normal? How long does it take to cold/flu like symptoms to disappear?",0
1251,"I had a Septoplasty done exactly 8 days ago. The packing was removed but the splints were in. I was informed not to blow my nose until the splints were removed, yet I did it on accident for the first time today. There was no blood in the mucous and I was wondering if the splints be affected drastically from blowing your nose once?",0
1252,"I just had my splints removed and cast off 3 days ago. Had my deviated septum repaired along with a little height lowered and length shortened. My question, how long until I can get the full breathing function through my nose. One side seems rather clear, not so much on other side. I see some swelling up inside that nasal canal. Should I be concerned?",0
1271,I am on my 4th post-op day of Septoplasty. I can't breath through my nose. Can't sleep well. It feels so bad. I have splints inside my nostrils.,0
1274,"Had Septoplasty + Turbinate surgery about 5 days ago. I'm healing well, and the doc took the packing out a couple of days ago. I also no longer have any gauze/cotton. Just some dried blood and mucus discharge. But I still have some numbness in the roof of my mouth towards the front. But I'm not sure if that should fade away soon or if its a residual, 'permanent' effect and if there's any cause for concern. Thank you!",0
1275,"I had septoplasty and rhinoplasty 8 years ago and have had pain in the roof of my mouth, left check area and left side of teeth ever since. I went back to the surgeon right after surgery who said i should see a dentist, but after much unnecessary dental work, I still have the pain. I never had pain until the septoplasty. 8 years later, I am still dealing with the pain. Also, my nose is super stiff, red, and gets ice cold. The surgeon said this would go away with time, but it didn't.",0
1277,"6 weeks post septoplasty, turbinate reduction, and surgery on frontal and maxillary sinuses with fresh red blood when blowing nose. I also still have swelling in the sinuses, and it is also visible on one side.",0
1285,I have nasal splints in my nose. When i looked inside my nostrils...i noticed the looked raw...or white n creamy. And my nose has not stopped hurting since surgery. Can splints cause raw insides of nostrils?,0
1286,I had a Septoplasty and turbinate reduction surgery a little less than 2 weeks ago and had my splints removed 4 days ago. Every day since the splint removal I have had trouble sleeping and am waking upwith headaches which later turn into unbearable migraines. I also do not feel much of a difference in the amount of air flowing through my nose. Is this normal?,0
1292,"I had surgery 2 years ago and still having problems, including constant headaches, bleeding when blowing nose, and nose being really sore. What is the cause of this and is this common to still get this.",0
1305,"Dec 22,2015 I had septoplasty w/turbinate reduction.3 weeks after my surgery I noticed a perforation&a nasty smell.On week 5 I noticed my perforation was getting worse & was crusty.Week 6 the scab that started forming over the perforation fell out.My perforation is now 4-5mm&I still have a nasty smell w/pain above my right eyebrow&sinus headaches.Ive been on 4 different antibotics,steroids,ointment&nasal rinses twice a day.Will the perforation ever be fixed& how?Will the staph infection go away?",0
1312,"I had a septoplasty 6 weeks and I'm still unable to breath out of my left nostril unless I am laid down. Also I have disposable stitches that should have gone after two weeks although are still there, is this normal?",0
1326,Good afternoon ! I had a septoplasty and partial turbinectomy (right nostril) at the beginning of the month. I then got drunk 14 days after and snorted a little bit a cocaine in the left nostril which still burns a little two days after. What do I risk now ? I'm afraid my nose won't heal correctly,0
1335,"I recently got a septoplasty and turbinate reduction surgery, I am five days post-op. About two days ago I noticed my splints were really digging into the tip of my nose (on the inside of course). It was only slightly bothersom, but has now developed to a cut. I cannot move my top lip or stretch my nose in any way without blinding pain from my nose. I cannot see my doctor for another 3 days. Can I go to the walk-in clinic to get them removed ?",0
